job_id,node_id,base_duration,effective_duration,friction_multiplier,n_servers,wait_time,trial_id
job_4.81,SMALL_EXP,15.41205612806081,15.41205612806081,1.0,999,0.0,0
job_4.81,PROTO,2.8060592394051813,2.8060592394051813,1.0,5,0.0,0
job_9.48,SMALL_EXP,10.232161625665686,10.232161625665686,1.0,999,0.0,0
job_9.48,PROTO,4.381082634909899,4.381082634909899,1.0,5,0.0,0
job_14.98,SMALL_EXP,3.6346534178344436,3.6346534178344436,1.0,999,0.0,0
job_14.98,PROTO,7.604377723098946,7.604377723098946,1.0,5,0.0,0
job_20.71,SMALL_EXP,0.9394949750524151,0.9394949750524151,1.0,999,0.0,0
job_20.71,PROTO,6.204834751513789,6.204834751513789,1.0,5,0.0,0
job_14.81,SMALL_EXP,9.253001975499211,9.253001975499211,1.0,999,0.0,0
job_14.81,PROTO,8.276781520409402,8.276781520409402,1.0,5,0.03113170562469847,0
job_26.96,SMALL_EXP,3.422414676574807,3.422414676574807,1.0,999,0.0,0
job_26.96,PROTO,3.418998609172521,3.418998609172521,1.0,5,0.0,0
job_29.35,SMALL_EXP,5.856234951938465,5.856234951938465,1.0,999,0.0,0
job_29.35,PROTO,2.4752719378757293,2.4752719378757293,1.0,5,0.0,0
job_29.21,SMALL_EXP,7.708601180171327,7.708601180171327,1.0,999,0.0,0
job_29.21,PROTO,1.4111487238265055,1.4111487238265055,1.0,5,0.0,0
job_35.76,SMALL_EXP,1.997128590284958,1.997128590284958,1.0,999,0.0,0
job_35.76,PROTO,0.916828340522226,0.916828340522226,1.0,5,0.5672570891219024,0
job_17.89,SMALL_EXP,5.339246280004833,5.339246280004833,1.0,999,0.0,0
job_17.89,PROTO,19.34998760347518,19.34998760347518,1.0,5,0.0,0
job_38.23,SMALL_EXP,1.4715005465249829,1.4715005465249829,1.0,999,0.0,0
job_38.23,PROTO,1.8626435872243576,1.8626435872243576,1.0,5,2.8789743979734155,0
job_34.99,SMALL_EXP,2.2723916579994135,2.2723916579994135,1.0,999,0.0,0
job_34.99,PROTO,18.30170300241932,18.30170300241932,1.0,5,0.0,0
job_38.72,SMALL_EXP,4.038995797668956,4.038995797668956,1.0,999,0.0,0
job_38.72,PROTO,0.5744302293322041,0.5744302293322041,1.0,5,12.807436845813967,0
job_31.53,SMALL_EXP,5.947104683464827,5.947104683464827,1.0,999,0.0,0
job_31.53,PROTO,19.433538429724337,19.433538429724337,1.0,5,0.2063549503014528,0
job_14.25,SMALL_EXP,5.589460494207993,5.589460494207993,1.0,999,0.0,0
job_14.25,PROTO,42.89834767846293,42.89834767846293,1.0,5,0.0,0
job_27.12,SMALL_EXP,10.798894504623666,10.798894504623666,1.0,999,0.0,0
job_27.12,PROTO,29.761455795812466,29.761455795812466,1.0,5,1.3308054329827215,0
job_44.92,SMALL_EXP,6.9887921163508455,6.9887921163508455,1.0,999,0.0,0
job_44.92,PROTO,8.86716586376423,8.86716586376423,1.0,5,17.099353073100758,0
job_38.53,SMALL_EXP,13.646552234952704,13.646552234952704,1.0,999,0.0,0
job_38.53,PROTO,6.086370267037324,6.086370267037324,1.0,5,25.69256561157748,0
job_44.47,SMALL_EXP,3.3679808905782114,3.3679808905782114,1.0,999,0.0,0
job_44.47,PROTO,50.192967766764625,50.192967766764625,1.0,5,8.29938246812759,0
job_51.05,SMALL_EXP,2.3153777604115344,2.3153777604115344,1.0,999,0.0,0
job_51.05,PROTO,22.84815642377911,22.84815642377911,1.0,5,30.596191305124172,0
job_41.98,SMALL_EXP,8.206357048080525,8.206357048080525,1.0,999,0.0,0
job_41.98,PROTO,48.73988583502745,48.73988583502745,1.0,5,12.555479118181651,0
job_52.36,SMALL_EXP,3.895485938063039,3.895485938063039,1.0,999,0.0,0
job_52.36,PROTO,5.47700220253229,5.47700220253229,1.0,5,50.55264724332579,0
job_53.19,SMALL_EXP,2.6403528670787746,2.6403528670787746,1.0,999,0.0,0
job_53.19,PROTO,11.448894188746356,11.448894188746356,1.0,5,50.496947538699935,0
job_48.59,SMALL_EXP,8.069724687213473,8.069724687213473,1.0,999,0.0,0
job_48.59,PROTO,8.058545192337773,8.058545192337773,1.0,5,55.62117473106216,0
job_41.15,SMALL_EXP,8.382004316490136,8.382004316490136,1.0,999,0.0,0
job_41.15,PROTO,68.08178593386947,68.08178593386947,1.0,5,7.581920069291954,0
job_56.76,SMALL_EXP,2.9047976636554997,2.9047976636554997,1.0,999,0.0,0
job_56.76,PROTO,0.16258845666068017,0.16258845666068017,1.0,5,65.52907982021503,0
job_54.61,SMALL_EXP,3.064969680359511,3.064969680359511,1.0,999,0.0,0
job_54.61,PROTO,8.882119516029778,8.882119516029778,1.0,5,60.101166732708606,0
job_0.33,SMALL_EXP,1.6036350061951112,1.6036350061951112,1.0,999,0.0,1
job_0.33,PROTO,6.660924490564915,6.660924490564915,1.0,5,0.0,1
job_2.99,SMALL_EXP,7.276412589878905,7.276412589878905,1.0,999,0.0,1
job_2.99,PROTO,10.694827584519413,10.694827584519413,1.0,5,0.0,1
job_6.91,SMALL_EXP,1.1644055367915842,1.1644055367915842,1.0,999,0.0,1
job_6.91,PROTO,12.979901626395653,12.979901626395653,1.0,5,0.0,1
job_6.10,SMALL_EXP,5.144139514998526,5.144139514998526,1.0,999,0.0,1
job_6.10,PROTO,24.63928800817312,24.63928800817312,1.0,5,0.0,1
job_13.05,SMALL_EXP,8.010153042355352,8.010153042355352,1.0,999,0.0,1
job_13.05,PROTO,7.192935639531182,7.192935639531182,1.0,5,14.821692879447681,1
job_0.61,SMALL_EXP,1.819163186386206,1.819163186386206,1.0,999,0.0,1
job_0.61,PROTO,41.79202020951931,41.79202020951931,1.0,5,0.0,1
job_0.50,SMALL_EXP,2.25041896538476,2.25041896538476,1.0,999,0.0,1
job_0.50,PROTO,55.209482377976016,55.209482377976016,1.0,5,0.0,1
job_9.83,SMALL_EXP,6.762750778982161,6.762750778982161,1.0,999,0.0,1
job_9.83,PROTO,42.709082203969245,42.709082203969245,1.0,5,4.366364560559038,1
job_23.43,SMALL_EXP,2.696183721209759,2.696183721209759,1.0,999,0.0,1
job_23.43,PROTO,8.293421602216371,8.293421602216371,1.0,5,31.838423060159386,1
job_28.08,SMALL_EXP,2.3254239130288754,2.3254239130288754,1.0,999,0.0,1
job_28.08,PROTO,9.090736503183031,9.090736503183031,1.0,5,35.85092867258528,1
job_25.92,SMALL_EXP,1.6012139609595222,1.6012139609595222,1.0,999,0.0,1
job_25.92,PROTO,29.212545239261217,29.212545239261217,1.0,5,36.14735447613327,1
job_29.29,SMALL_EXP,2.8218901350319463,2.8218901350319463,1.0,999,0.0,1
job_29.29,PROTO,19.06900321394973,19.06900321394973,1.0,5,43.23869426208083,1
job_15.15,SMALL_EXP,9.767129417809867,9.767129417809867,1.0,999,0.0,1
job_15.15,PROTO,51.27871449850552,51.27871449850552,1.0,5,19.301331082702198,1
job_11.97,SMALL_EXP,5.210257654325518,5.210257654325518,1.0,999,0.0,1
job_11.97,PROTO,77.46521304112092,77.46521304112092,1.0,5,3.8704972348432456,1
job_28.53,SMALL_EXP,3.7005668361666992,3.7005668361666992,1.0,999,0.0,1
job_28.53,PROTO,7.202087537858761,7.202087537858761,1.0,5,60.65868772227111,1
job_40.85,SMALL_EXP,1.9177112352562464,1.9177112352562464,1.0,999,0.0,1
job_40.85,PROTO,2.0249327143477984,2.0249327143477984,1.0,5,57.31699855518488,1
job_49.80,SMALL_EXP,0.09027117682007268,0.09027117682007268,1.0,999,0.0,1
job_49.80,PROTO,2.913452639021429,2.913452639021429,1.0,5,52.21779612390736,1
job_21.98,SMALL_EXP,0.9352873935313193,0.9352873935313193,1.0,999,0.0,1
job_21.98,PROTO,69.71391264935019,69.71391264935019,1.0,5,20.164538681609343,1
job_9.59,SMALL_EXP,25.027431679435264,25.027431679435264,1.0,999,0.0,1
job_9.59,PROTO,18.761099820642965,18.761099820642965,1.0,5,60.878831293708295,1
job_32.52,SMALL_EXP,2.621947531255264,2.621947531255264,1.0,999,0.0,1
job_32.52,PROTO,18.307657724718375,18.307657724718375,1.0,5,63.379699859700914,1
job_50.46,SMALL_EXP,0.8055556971277195,0.8055556971277195,1.0,999,0.0,1
job_50.46,PROTO,1.7994283404207687,1.7994283404207687,1.0,5,65.56259056977356,1
job_0.74,SMALL_EXP,1.8554023354385631,1.8554023354385631,1.0,999,0.0,2
job_0.74,PROTO,9.484733151018883,9.484733151018883,1.0,5,0.0,2
job_7.42,SMALL_EXP,4.114890071336641,4.114890071336641,1.0,999,0.0,2
job_7.42,PROTO,1.4914785979813425,1.4914785979813425,1.0,5,0.5451997411839322,2
job_4.12,SMALL_EXP,4.833122814249914,4.833122814249914,1.0,999,0.0,2
job_4.12,PROTO,5.18457165937742,5.18457165937742,1.0,5,0.0,2
